date,time,open,high,low,close,something
2016.07.04,21:25,1.11515,1.11516,1.11502,1.11505,24
2016.07.04,21:30,1.11504,1.11508,1.11498,1.11505,35
2016.07.04,21:35,1.11505,1.11511,1.11499,1.11506,84
2016.07.04,21:40,1.11507,1.11517,1.11504,1.11508,46
2016.07.04,21:45,1.11508,1.11508,1.11483,1.11487,85
2016.07.04,21:50,1.11488,1.11498,1.11487,1.11494,94
2016.07.04,21:55,1.11494,1.11496,1.11486,1.11486,36
2016.07.04,22:00,1.1148,1.11503,1.1148,1.11498,354
2016.07.04,22:05,1.11498,1.11499,1.11471,1.11473,310
2016.07.04,22:10,1.11472,1.11492,1.11467,1.11478,122
2016.07.04,22:15,1.1148,1.1148,1.11471,1.11475,98
2016.07.04,22:20,1.11474,1.11478,1.11467,1.11468,277
2016.07.04,22:25,1.11467,1.11475,1.11463,1.11471,83
2016.07.04,22:30,1.11469,1.11477,1.1146,1.11463,163
2016.07.04,22:35,1.11465,1.11473,1.11461,1.11466,569
2016.07.04,22:40,1.11465,1.11496,1.1146,1.11461,371
2016.07.04,22:45,1.11461,1.11479,1.11455,1.11479,162
2016.07.04,22:50,1.1148,1.11491,1.11469,1.11483,194
2016.07.04,22:55,1.11482,1.11493,1.11448,1.1146,510
2016.07.04,23:00,1.1146,1.11475,1.11438,1.11454,404
2016.07.04,23:05,1.11453,1.11474,1.11451,1.11468,184
2016.07.04,23:10,1.11468,1.1149,1.11457,1.11474,223
2016.07.04,23:15,1.11473,1.11473,1.11443,1.11443,190
2016.07.04,23:20,1.11443,1.11464,1.11441,1.1145,189
2016.07.04,23:25,1.11451,1.11452,1.11426,1.11444,182
2016.07.04,23:30,1.11443,1.11452,1.1143,1.11448,143
2016.07.04,23:35,1.11448,1.11462,1.11439,1.11454,88
2016.07.04,23:40,1.11455,1.11455,1.11452,1.11453,18
2016.07.04,23:45,1.11453,1.11453,1.11428,1.11435,135
2016.07.04,23:50,1.11436,1.11437,1.11427,1.11435,82
2016.07.04,23:55,1.11434,1.11443,1.11429,1.11442,120
2016.07.05,0:00,1.11443,1.11448,1.11416,1.11427,230
2016.07.05,0:05,1.11426,1.11427,1.11386,1.11395,296
2016.07.05,0:10,1.11396,1.11412,1.11389,1.11398,204
2016.07.05,0:15,1.11399,1.11403,1.11382,1.11392,162
2016.07.05,0:20,1.11389,1.11403,1.11379,1.11382,208
2016.07.05,0:25,1.11382,1.11404,1.11382,1.11389,164
2016.07.05,0:30,1.11389,1.11403,1.11388,1.11398,159
2016.07.05,0:35,1.11399,1.11399,1.11378,1.11395,193
2016.07.05,0:40,1.11396,1.11396,1.11352,1.11357,185
2016.07.05,0:45,1.11357,1.11376,1.11346,1.11369,232
2016.07.05,0:50,1.11369,1.11372,1.11349,1.11358,178
2016.07.05,0:55,1.11351,1.11355,1.11331,1.11337,245
2016.07.05,1:00,1.11341,1.11351,1.1134,1.11348,203
2016.07.05,1:05,1.11348,1.11354,1.11334,1.11338,247
2016.07.05,1:10,1.11338,1.11352,1.11333,1.11334,189
2016.07.05,1:15,1.11335,1.11336,1.11298,1.11299,330
2016.07.05,1:20,1.11299,1.11319,1.11291,1.11311,496
2016.07.05,1:25,1.11313,1.11326,1.11298,1.11323,393
2016.07.05,1:30,1.11324,1.11325,1.11301,1.11305,413
2016.07.05,1:35,1.11306,1.11316,1.11275,1.1128,471
2016.07.05,1:40,1.1128,1.11342,1.11279,1.11342,409
2016.07.05,1:45,1.11342,1.11352,1.11313,1.11314,416
2016.07.05,1:50,1.11314,1.1134,1.11314,1.1133,135
2016.07.05,1:55,1.11333,1.11341,1.11251,1.11272,361
2016.07.05,2:00,1.11271,1.11283,1.11253,1.11265,234
2016.07.05,2:05,1.11264,1.11277,1.11252,1.11258,173
2016.07.05,2:10,1.11259,1.11271,1.11251,1.11258,215
2016.07.05,2:15,1.11259,1.11269,1.11254,1.11259,131
2016.07.05,2:20,1.11259,1.11285,1.11258,1.11284,146
2016.07.05,2:25,1.11285,1.11307,1.11281,1.11305,168
2016.07.05,2:30,1.11305,1.11323,1.11296,1.11321,252
2016.07.05,2:35,1.11322,1.11331,1.1132,1.11329,162
2016.07.05,2:40,1.11328,1.11328,1.11302,1.11302,156
2016.07.05,2:45,1.11303,1.11317,1.11302,1.11313,127
2016.07.05,2:50,1.11313,1.11323,1.11312,1.1132,148
2016.07.05,2:55,1.1132,1.11323,1.11311,1.11313,125
2016.07.05,3:00,1.11313,1.1134,1.11309,1.11336,187
2016.07.05,3:05,1.11335,1.11342,1.11327,1.11327,212
2016.07.05,3:10,1.11327,1.11328,1.11305,1.11308,153
2016.07.05,3:15,1.11309,1.11318,1.11296,1.11312,211
2016.07.05,3:20,1.11312,1.11315,1.11291,1.11295,207
2016.07.05,3:25,1.11294,1.1132,1.11283,1.1132,185
2016.07.05,3:30,1.11321,1.11342,1.11319,1.11339,195
2016.07.05,3:35,1.1134,1.1134,1.11329,1.11334,113
2016.07.05,3:40,1.11334,1.11341,1.11329,1.1133,102
2016.07.05,3:45,1.1133,1.11332,1.11326,1.11329,95
2016.07.05,3:50,1.11329,1.11329,1.11317,1.11323,119
2016.07.05,3:55,1.11322,1.11329,1.11319,1.11324,77
2016.07.05,4:00,1.11325,1.11342,1.11323,1.11331,218
2016.07.05,4:05,1.11331,1.11342,1.11331,1.1134,130
2016.07.05,4:10,1.1134,1.11356,1.1134,1.1134,146
2016.07.05,4:15,1.11341,1.11349,1.1133,1.11331,142
2016.07.05,4:20,1.11332,1.11332,1.11313,1.11315,101
2016.07.05,4:25,1.11316,1.11318,1.11285,1.11305,252
2016.07.05,4:30,1.11305,1.11332,1.11289,1.11289,365
2016.07.05,4:35,1.1129,1.11305,1.1129,1.11302,184
2016.07.05,4:40,1.11302,1.11305,1.11272,1.11277,214
2016.07.05,4:45,1.11277,1.11309,1.11275,1.11304,283
2016.07.05,4:50,1.11303,1.11311,1.11287,1.11306,219
2016.07.05,4:55,1.11306,1.11311,1.11228,1.11234,437
2016.07.05,5:00,1.11234,1.11265,1.11229,1.11258,261
2016.07.05,5:05,1.11258,1.11277,1.11245,1.11273,205
2016.07.05,5:10,1.11272,1.11283,1.11264,1.11266,178
2016.07.05,5:15,1.11265,1.11294,1.11265,1.11294,151
2016.07.05,5:20,1.11293,1.11295,1.11289,1.11293,106
2016.07.05,5:25,1.11292,1.11294,1.11284,1.11284,98
2016.07.05,5:30,1.11283,1.11293,1.11231,1.11293,311
2016.07.05,5:35,1.11293,1.1132,1.11292,1.11317,306
2016.07.05,5:40,1.11317,1.11337,1.11317,1.11333,271
2016.07.05,5:45,1.11333,1.11335,1.113,1.113,247
2016.07.05,5:50,1.113,1.11306,1.11292,1.11293,180
2016.07.05,5:55,1.11293,1.11301,1.11271,1.11272,326
2016.07.05,6:00,1.11271,1.11315,1.11271,1.11293,333
2016.07.05,6:05,1.11293,1.11305,1.11208,1.11246,655
2016.07.05,6:10,1.11247,1.1129,1.11232,1.11243,524
2016.07.05,6:15,1.11243,1.11262,1.11196,1.11236,560
2016.07.05,6:20,1.11237,1.11258,1.11224,1.11248,395
2016.07.05,6:25,1.11249,1.11273,1.11241,1.11258,478
2016.07.05,6:30,1.11258,1.11307,1.11236,1.11303,572
2016.07.05,6:35,1.11303,1.11329,1.11293,1.11328,380
2016.07.05,6:40,1.11329,1.11392,1.11317,1.11391,617
2016.07.05,6:45,1.11391,1.11403,1.11349,1.11356,393
2016.07.05,6:50,1.11357,1.11376,1.11318,1.11369,510
2016.07.05,6:55,1.11369,1.11372,1.11273,1.11284,571
2016.07.05,7:00,1.11283,1.11316,1.11253,1.11282,750
2016.07.05,7:05,1.11282,1.11305,1.11253,1.11302,684
2016.07.05,7:10,1.11303,1.11412,1.11301,1.11403,772
2016.07.05,7:15,1.11403,1.11455,1.11384,1.11444,534
2016.07.05,7:20,1.11443,1.1147,1.11424,1.1143,594
2016.07.05,7:25,1.1143,1.11794,1.1143,1.11615,674
2016.07.05,7:30,1.11615,1.11861,1.11615,1.11633,1361
2016.07.05,7:35,1.11634,1.11673,1.11599,1.11643,976
2016.07.05,7:40,1.11643,1.11683,1.11629,1.11648,783
2016.07.05,7:45,1.11648,1.11667,1.11547,1.11568,708
2016.07.05,7:50,1.11568,1.11602,1.11542,1.11558,721
2016.07.05,7:55,1.11558,1.11598,1.1154,1.11548,644
2016.07.05,8:00,1.11548,1.11569,1.11501,1.11548,732
2016.07.05,8:05,1.11552,1.11561,1.11488,1.11533,655
2016.07.05,8:10,1.11533,1.11533,1.1147,1.1148,562
2016.07.05,8:15,1.1148,1.1149,1.11431,1.11462,700
2016.07.05,8:20,1.11462,1.11496,1.11452,1.11477,573
2016.07.05,8:25,1.11477,1.11552,1.11465,1.11547,630
2016.07.05,8:30,1.11547,1.11579,1.11536,1.11541,598
2016.07.05,8:35,1.11541,1.11559,1.11479,1.11524,644
2016.07.05,8:40,1.11525,1.11531,1.1147,1.11486,565
2016.07.05,8:45,1.11487,1.11487,1.11449,1.1145,524
2016.07.05,8:50,1.1145,1.11463,1.113,1.11338,898
2016.07.05,8:55,1.11339,1.11376,1.11329,1.11359,607
2016.07.05,9:00,1.11362,1.11378,1.1133,1.11362,569
2016.07.05,9:05,1.11362,1.11376,1.11327,1.11365,476
2016.07.05,9:10,1.11365,1.11429,1.11365,1.11389,437
2016.07.05,9:15,1.11388,1.11451,1.11375,1.11445,390
2016.07.05,9:20,1.11445,1.11462,1.11416,1.11427,450
2016.07.05,9:25,1.11426,1.11437,1.11378,1.11412,393
2016.07.05,9:30,1.11411,1.11419,1.11369,1.11384,462
2016.07.05,9:35,1.11385,1.11408,1.11368,1.11403,420
2016.07.05,9:40,1.11404,1.11463,1.11384,1.11462,414
2016.07.05,9:45,1.11462,1.11523,1.11462,1.11504,590
2016.07.05,9:50,1.11502,1.1152,1.1148,1.11492,374
2016.07.05,9:55,1.11493,1.11496,1.11427,1.11427,389
2016.07.05,10:00,1.11428,1.11451,1.11423,1.11424,509
2016.07.05,10:05,1.11424,1.11477,1.11418,1.11449,514
2016.07.05,10:10,1.11448,1.11512,1.11447,1.11509,486
2016.07.05,10:15,1.11509,1.11526,1.11478,1.1148,512
2016.07.05,10:20,1.11481,1.11491,1.11454,1.11472,298
2016.07.05,10:25,1.11474,1.11519,1.11474,1.11507,481
2016.07.05,10:30,1.1151,1.11586,1.11507,1.11584,415
2016.07.05,10:35,1.11585,1.11604,1.11554,1.11578,473
2016.07.05,10:40,1.11579,1.11585,1.1154,1.11569,379
2016.07.05,10:45,1.11569,1.11604,1.11545,1.11602,431
2016.07.05,10:50,1.11601,1.11644,1.11601,1.11625,493
2016.07.05,10:55,1.11626,1.11635,1.11538,1.11538,510
2016.07.05,11:00,1.11538,1.11554,1.11531,1.1154,396
2016.07.05,11:05,1.11539,1.11551,1.11527,1.11542,336
2016.07.05,11:10,1.11544,1.11554,1.11513,1.11513,372
2016.07.05,11:15,1.11513,1.11561,1.11488,1.11558,607
2016.07.05,11:20,1.11559,1.11582,1.11536,1.11551,472
2016.07.05,11:25,1.1155,1.11582,1.11538,1.11582,353
2016.07.05,11:30,1.11582,1.1161,1.11529,1.11551,543
2016.07.05,11:35,1.1155,1.11586,1.11529,1.11552,545
2016.07.05,11:40,1.11552,1.11557,1.11519,1.11519,429
2016.07.05,11:45,1.11519,1.11536,1.11498,1.11499,392
2016.07.05,11:50,1.11497,1.11507,1.11463,1.11465,437
2016.07.05,11:55,1.11465,1.11479,1.11384,1.11435,646
2016.07.05,12:00,1.11434,1.11493,1.11432,1.1146,652
2016.07.05,12:05,1.11459,1.11477,1.1144,1.11446,537
2016.07.05,12:10,1.11447,1.11489,1.11446,1.11469,607
2016.07.05,12:15,1.1147,1.11501,1.1144,1.11448,570
2016.07.05,12:20,1.11448,1.11455,1.11389,1.11415,524
2016.07.05,12:25,1.11414,1.11416,1.11339,1.11346,589
2016.07.05,12:30,1.11346,1.11372,1.11299,1.11342,770
2016.07.05,12:35,1.11341,1.11409,1.11328,1.11386,568
2016.07.05,12:40,1.11385,1.11521,1.11369,1.11521,668
2016.07.05,12:45,1.11521,1.11534,1.11491,1.11508,732
2016.07.05,12:50,1.11508,1.11528,1.11471,1.11511,808
2016.07.05,12:55,1.11512,1.11596,1.11506,1.11544,902
2016.07.05,13:00,1.11542,1.11633,1.11542,1.11606,781
2016.07.05,13:05,1.1161,1.11672,1.11562,1.11569,799
2016.07.05,13:10,1.11572,1.11602,1.11541,1.11547,609
2016.07.05,13:15,1.11546,1.11547,1.11507,1.11538,511
2016.07.05,13:20,1.11539,1.11541,1.11488,1.1153,500
2016.07.05,13:25,1.11531,1.11534,1.11491,1.11531,549
2016.07.05,13:30,1.11531,1.1154,1.11424,1.11439,844
2016.07.05,13:35,1.11438,1.11484,1.11421,1.11484,679
2016.07.05,13:40,1.11484,1.11537,1.11475,1.11537,647
2016.07.05,13:45,1.11537,1.11571,1.11481,1.11571,790
2016.07.05,13:50,1.11569,1.11589,1.11474,1.11497,1001
2016.07.05,13:55,1.11494,1.11495,1.11416,1.11479,1016
2016.07.05,14:00,1.11479,1.11512,1.11424,1.11438,833
2016.07.05,14:05,1.11438,1.11443,1.11399,1.11409,487
2016.07.05,14:10,1.11409,1.11468,1.11398,1.11399,689
2016.07.05,14:15,1.11401,1.11409,1.11359,1.11399,586
2016.07.05,14:20,1.11399,1.11406,1.1134,1.11351,594
2016.07.05,14:25,1.11351,1.11366,1.11279,1.11302,757
2016.07.05,14:30,1.11302,1.11333,1.1127,1.11327,761
2016.07.05,14:35,1.11326,1.11346,1.11319,1.11332,602
2016.07.05,14:40,1.11331,1.11357,1.11233,1.11257,663
2016.07.05,14:45,1.11258,1.1129,1.11233,1.11235,526
2016.07.05,14:50,1.11234,1.11338,1.11234,1.11324,631
2016.07.05,14:55,1.11323,1.11326,1.11049,1.11057,1151
2016.07.05,15:00,1.11059,1.11102,1.11001,1.1105,1207
2016.07.05,15:05,1.11053,1.11113,1.11015,1.11018,816
2016.07.05,15:10,1.11021,1.11088,1.11008,1.11018,823
2016.07.05,15:15,1.11018,1.11063,1.11005,1.1105,657
2016.07.05,15:20,1.11051,1.11073,1.10919,1.10995,887
2016.07.05,15:25,1.10993,1.11034,1.10952,1.10972,670
2016.07.05,15:30,1.10972,1.10981,1.10811,1.10889,922
2016.07.05,15:35,1.10891,1.10925,1.10876,1.10907,752
2016.07.05,15:40,1.10908,1.10936,1.10906,1.1093,452
2016.07.05,15:45,1.10929,1.10929,1.10811,1.10811,631
2016.07.05,15:50,1.10813,1.10816,1.10735,1.10741,755
2016.07.05,15:55,1.1074,1.10822,1.10736,1.10789,754
2016.07.05,16:00,1.10791,1.10799,1.1066,1.10701,1059
2016.07.05,16:05,1.10701,1.1074,1.10677,1.10722,898
2016.07.05,16:10,1.10721,1.10771,1.107,1.10769,644
2016.07.05,16:15,1.10769,1.10846,1.10764,1.10846,567
2016.07.05,16:20,1.10846,1.10893,1.1083,1.10843,659
2016.07.05,16:25,1.10844,1.10912,1.10844,1.10912,343
2016.07.05,16:30,1.10912,1.10925,1.10878,1.10922,577
2016.07.05,16:35,1.10922,1.10937,1.10808,1.1081,645
2016.07.05,16:40,1.10809,1.10854,1.10808,1.10841,340
2016.07.05,16:45,1.1084,1.10893,1.10837,1.10838,470
2016.07.05,16:50,1.10837,1.10919,1.10837,1.10918,486
2016.07.05,16:55,1.10917,1.10942,1.10899,1.109,592
2016.07.05,17:00,1.10899,1.10928,1.1087,1.10898,444
2016.07.05,17:05,1.10899,1.10909,1.10866,1.10873,446
2016.07.05,17:10,1.10874,1.10898,1.10874,1.10878,334
2016.07.05,17:15,1.10878,1.10894,1.10839,1.10839,292
2016.07.05,17:20,1.1084,1.10856,1.1081,1.10816,314
2016.07.05,17:25,1.10816,1.10852,1.1081,1.10845,267
2016.07.05,17:30,1.10844,1.10911,1.10814,1.10895,279
2016.07.05,17:35,1.10894,1.10912,1.10859,1.10869,282
2016.07.05,17:40,1.10869,1.10885,1.1085,1.1088,396
2016.07.05,17:45,1.10879,1.10884,1.10836,1.10857,363
2016.07.05,17:50,1.10855,1.10861,1.10838,1.10841,284
2016.07.05,17:55,1.10839,1.10846,1.1081,1.10814,345
2016.07.05,18:00,1.10812,1.10818,1.10788,1.10788,367
2016.07.05,18:05,1.10788,1.10816,1.10786,1.10789,267
2016.07.05,18:10,1.10789,1.10792,1.10751,1.10771,413
2016.07.05,18:15,1.10771,1.10775,1.10747,1.1075,364
2016.07.05,18:20,1.1075,1.10772,1.10745,1.10752,418
2016.07.05,18:25,1.10752,1.10789,1.10749,1.10782,356
2016.07.05,18:30,1.10784,1.10799,1.10752,1.10798,269
2016.07.05,18:35,1.10798,1.10835,1.10798,1.10826,323
2016.07.05,18:40,1.10827,1.10827,1.10769,1.10772,209
2016.07.05,18:45,1.10774,1.10795,1.10742,1.10765,361
2016.07.05,18:50,1.10765,1.10775,1.10742,1.10762,236
2016.07.05,18:55,1.10764,1.10764,1.10702,1.10721,449
2016.07.05,19:00,1.10722,1.1075,1.1072,1.10747,261
2016.07.05,19:05,1.10745,1.10746,1.10673,1.10713,458
2016.07.05,19:10,1.10713,1.10741,1.10711,1.10732,176
2016.07.05,19:15,1.10732,1.10751,1.10689,1.10692,236
2016.07.05,19:20,1.10693,1.10696,1.10669,1.10694,197
2016.07.05,19:25,1.10695,1.10697,1.10664,1.10681,184
2016.07.05,19:30,1.10682,1.10696,1.10671,1.10687,203
2016.07.05,19:35,1.10687,1.10687,1.10621,1.10621,399
2016.07.05,19:40,1.10621,1.10678,1.10621,1.10663,320
2016.07.05,19:45,1.10665,1.10713,1.10654,1.10699,256
2016.07.05,19:50,1.10699,1.10711,1.10672,1.10701,321
2016.07.05,19:55,1.107,1.10705,1.10657,1.10679,458
2016.07.05,20:00,1.1068,1.10717,1.10676,1.10699,461
2016.07.05,20:05,1.10699,1.10723,1.10691,1.10713,161
2016.07.05,20:10,1.10713,1.10719,1.10698,1.10708,133
2016.07.05,20:15,1.10713,1.10723,1.10694,1.10708,209
2016.07.05,20:20,1.10708,1.10741,1.10705,1.10738,229
2016.07.05,20:25,1.10738,1.10744,1.1072,1.1072,134
2016.07.05,20:30,1.1072,1.10724,1.10707,1.10713,137
2016.07.05,20:35,1.10714,1.1073,1.1071,1.1073,125
2016.07.05,20:40,1.10729,1.10736,1.10711,1.10735,280
2016.07.05,20:45,1.10734,1.10754,1.10732,1.10746,266
2016.07.05,20:50,1.10741,1.10751,1.10738,1.10745,174
2016.07.05,20:55,1.10744,1.10759,1.10741,1.10752,279
2016.07.05,21:00,1.10752,1.10757,1.10701,1.10726,152
2016.07.05,21:05,1.10726,1.10731,1.10717,1.10717,62
2016.07.05,21:10,1.10717,1.10717,1.10692,1.10707,79
2016.07.05,21:15,1.10707,1.10721,1.10701,1.10705,152
2016.07.05,21:20,1.10707,1.10707,1.10671,1.10679,108
2016.07.05,21:25,1.10676,1.10705,1.10674,1.10703,161
2016.07.05,21:30,1.10703,1.10711,1.10689,1.10698,145
2016.07.05,21:35,1.10698,1.10709,1.10698,1.10701,33
2016.07.05,21:40,1.10701,1.10707,1.10693,1.10701,49
2016.07.05,21:45,1.10697,1.10697,1.10653,1.10655,76
2016.07.05,21:50,1.10659,1.10673,1.10624,1.10673,300
2016.07.05,21:55,1.10673,1.10696,1.10622,1.10659,327
2016.07.05,22:00,1.10662,1.10697,1.10662,1.1069,844
2016.07.05,22:05,1.10689,1.10691,1.10666,1.10676,437
2016.07.05,22:10,1.10676,1.10703,1.10673,1.10698,252
2016.07.05,22:15,1.10694,1.10699,1.10686,1.10686,169
2016.07.05,22:20,1.10688,1.10696,1.10688,1.10692,154
2016.07.05,22:25,1.10691,1.107,1.10686,1.10693,116
2016.07.05,22:30,1.10693,1.10695,1.1069,1.10694,66
2016.07.05,22:35,1.10692,1.10698,1.10686,1.10687,39
2016.07.05,22:40,1.10687,1.10695,1.10684,1.10685,134
2016.07.05,22:45,1.10684,1.10685,1.10651,1.10664,249
2016.07.05,22:50,1.10665,1.10671,1.10621,1.10627,241
2016.07.05,22:55,1.10627,1.10644,1.10609,1.10623,505
2016.07.05,23:00,1.10622,1.10664,1.10598,1.1062,429
2016.07.05,23:05,1.10619,1.10631,1.10579,1.10623,445
2016.07.05,23:10,1.10624,1.10661,1.10616,1.10655,284
2016.07.05,23:15,1.10653,1.10665,1.10617,1.10619,191
2016.07.05,23:20,1.10618,1.10663,1.10616,1.10657,618
2016.07.05,23:25,1.10656,1.10683,1.10627,1.10639,366
2016.07.05,23:30,1.1064,1.10651,1.10617,1.10623,593
2016.07.05,23:35,1.10622,1.10623,1.10609,1.10618,516
2016.07.05,23:40,1.10618,1.10627,1.10613,1.1062,193
2016.07.05,23:45,1.10621,1.10621,1.10595,1.10611,164
2016.07.05,23:50,1.10611,1.10653,1.10611,1.10648,217
2016.07.05,23:55,1.10648,1.10648,1.10622,1.10633,252
2016.07.06,0:00,1.10629,1.10683,1.10629,1.10639,531
2016.07.06,0:05,1.10639,1.10671,1.10623,1.10624,363
2016.07.06,0:10,1.10624,1.10624,1.10547,1.10554,359
2016.07.06,0:15,1.10552,1.10559,1.10548,1.10549,376
2016.07.06,0:20,1.10548,1.10562,1.10529,1.10537,310
2016.07.06,0:25,1.10537,1.10541,1.10492,1.10499,470
2016.07.06,0:30,1.10503,1.10547,1.10495,1.10535,396
2016.07.06,0:35,1.10535,1.10596,1.10535,1.10582,361
2016.07.06,0:40,1.10584,1.10599,1.10554,1.10599,226
2016.07.06,0:45,1.10598,1.10608,1.10565,1.10575,316
2016.07.06,0:50,1.10574,1.10585,1.10506,1.10525,465
2016.07.06,0:55,1.10516,1.10517,1.10477,1.10497,517
2016.07.06,1:00,1.10497,1.10578,1.10483,1.10512,706
2016.07.06,1:05,1.10513,1.10541,1.10467,1.10521,678
2016.07.06,1:10,1.10522,1.10528,1.10463,1.10485,562
2016.07.06,1:15,1.10486,1.10546,1.10479,1.10545,526
2016.07.06,1:20,1.10545,1.10548,1.10473,1.10473,615
2016.07.06,1:25,1.10473,1.10505,1.10422,1.10423,926
2016.07.06,1:30,1.10422,1.10506,1.10422,1.10494,641
2016.07.06,1:35,1.10495,1.10528,1.10481,1.10524,499
2016.07.06,1:40,1.10523,1.10538,1.10512,1.10528,427
2016.07.06,1:45,1.10529,1.10535,1.10497,1.10499,364
2016.07.06,1:50,1.105,1.1051,1.10467,1.10474,441
2016.07.06,1:55,1.10476,1.10481,1.10409,1.10424,860
2016.07.06,2:00,1.10424,1.10435,1.10392,1.1042,735
2016.07.06,2:05,1.1042,1.10459,1.10369,1.10436,1179
2016.07.06,2:10,1.10437,1.10449,1.10385,1.10425,732
2016.07.06,2:15,1.10426,1.10437,1.10362,1.10386,771
2016.07.06,2:20,1.10386,1.10432,1.10379,1.10406,475
2016.07.06,2:25,1.10407,1.10467,1.10388,1.10459,644
2016.07.06,2:30,1.10458,1.10469,1.10425,1.10435,525
2016.07.06,2:35,1.10438,1.10456,1.1043,1.10443,350
2016.07.06,2:40,1.10442,1.10542,1.10438,1.10536,676
2016.07.06,2:45,1.10536,1.10546,1.10482,1.10483,435
2016.07.06,2:50,1.10484,1.10486,1.10433,1.10459,537
2016.07.06,2:55,1.1046,1.10491,1.10389,1.10392,599
2016.07.06,3:00,1.10391,1.10408,1.10376,1.10408,406
2016.07.06,3:05,1.10408,1.1043,1.10396,1.10429,260
2016.07.06,3:10,1.10429,1.10476,1.10418,1.10474,358
2016.07.06,3:15,1.10475,1.10511,1.10473,1.10494,234
2016.07.06,3:20,1.10494,1.10494,1.10473,1.1048,337
2016.07.06,3:25,1.10481,1.10496,1.10416,1.10453,580
2016.07.06,3:30,1.10453,1.10532,1.10442,1.10506,721
2016.07.06,3:35,1.10505,1.10549,1.10501,1.10513,677
2016.07.06,3:40,1.10514,1.10514,1.10469,1.1048,514
2016.07.06,3:45,1.10481,1.10485,1.10465,1.10465,298
2016.07.06,3:50,1.10465,1.10474,1.1045,1.10473,298
2016.07.06,3:55,1.10473,1.10518,1.10461,1.10516,285
2016.07.06,4:00,1.10517,1.10522,1.10485,1.10499,238
2016.07.06,4:05,1.10499,1.10528,1.10497,1.10527,254
2016.07.06,4:10,1.10524,1.10526,1.105,1.10522,229
2016.07.06,4:15,1.10523,1.10523,1.10471,1.10482,290
2016.07.06,4:20,1.10482,1.10485,1.1044,1.1045,400
2016.07.06,4:25,1.1045,1.10467,1.10441,1.10465,198
2016.07.06,4:30,1.10464,1.10465,1.1044,1.10451,200
2016.07.06,4:35,1.1045,1.10491,1.10441,1.10476,284
2016.07.06,4:40,1.10476,1.10491,1.1047,1.10488,167
2016.07.06,4:45,1.10488,1.10502,1.10481,1.10502,190
2016.07.06,4:50,1.10502,1.10502,1.10488,1.10496,187
2016.07.06,4:55,1.10496,1.1053,1.1049,1.10528,299
2016.07.06,5:00,1.10528,1.10547,1.1051,1.10541,298
2016.07.06,5:05,1.10541,1.10579,1.10518,1.10575,368
2016.07.06,5:10,1.10574,1.10576,1.10521,1.10539,321
2016.07.06,5:15,1.1054,1.10554,1.10532,1.10554,253
2016.07.06,5:20,1.10554,1.10576,1.10532,1.10536,286
2016.07.06,5:25,1.10536,1.10537,1.10499,1.10502,360
2016.07.06,5:30,1.10502,1.10519,1.10477,1.10479,337
2016.07.06,5:35,1.10478,1.10483,1.10467,1.10471,334
2016.07.06,5:40,1.10471,1.10536,1.10469,1.10532,488
2016.07.06,5:45,1.10532,1.10545,1.10498,1.10498,423
2016.07.06,5:50,1.105,1.10532,1.10489,1.10529,423
2016.07.06,5:55,1.10529,1.10559,1.10528,1.10542,530
2016.07.06,6:00,1.10541,1.10548,1.10492,1.105,593
2016.07.06,6:05,1.105,1.10532,1.10474,1.10524,526
2016.07.06,6:10,1.10525,1.10525,1.10474,1.10487,506
2016.07.06,6:15,1.10488,1.10535,1.10486,1.10518,443
2016.07.06,6:20,1.10519,1.10589,1.10518,1.10574,508
2016.07.06,6:25,1.10574,1.10607,1.10561,1.10585,586
2016.07.06,6:30,1.10586,1.10635,1.10582,1.10602,583
2016.07.06,6:35,1.10604,1.10645,1.10579,1.10623,525
2016.07.06,6:40,1.10623,1.10634,1.10539,1.10561,552
2016.07.06,6:45,1.10561,1.10604,1.10537,1.10576,502
2016.07.06,6:50,1.10576,1.10605,1.1054,1.10595,473
2016.07.06,6:55,1.10595,1.10659,1.10579,1.10644,550
2016.07.06,7:00,1.10646,1.10705,1.10626,1.10646,919
2016.07.06,7:05,1.10647,1.10651,1.10562,1.10576,743
2016.07.06,7:10,1.10575,1.10644,1.10559,1.10637,795
2016.07.06,7:15,1.10637,1.10694,1.10549,1.10551,944
2016.07.06,7:20,1.10552,1.10674,1.10544,1.10663,798
2016.07.06,7:25,1.10663,1.10676,1.10609,1.10645,1025
2016.07.06,7:30,1.10644,1.1072,1.10637,1.10695,876
2016.07.06,7:35,1.10691,1.10729,1.10649,1.1071,784
2016.07.06,7:40,1.1071,1.10727,1.10668,1.10709,560
2016.07.06,7:45,1.10704,1.10728,1.10676,1.10679,503
2016.07.06,7:50,1.1068,1.1068,1.10652,1.10671,572
2016.07.06,7:55,1.10672,1.10679,1.10599,1.10649,850
2016.07.06,8:00,1.1065,1.10714,1.10617,1.10713,859
2016.07.06,8:05,1.10713,1.10788,1.10707,1.10749,783
2016.07.06,8:10,1.10749,1.1075,1.10649,1.1065,817
2016.07.06,8:15,1.10646,1.10722,1.10638,1.10694,775
2016.07.06,8:20,1.10695,1.10701,1.10631,1.10659,759
2016.07.06,8:25,1.1066,1.10673,1.10625,1.10666,695
2016.07.06,8:30,1.10666,1.1067,1.10551,1.10574,743
2016.07.06,8:35,1.10574,1.10589,1.1054,1.10558,722
